stage,question,responses,total_entries,response_rate
39_explainer_1,"  These contractions are *normal* and may begin from the 4th month of pregnancy. Some women won't feel them at all and that's okay, too. If these contractions cause you discomfort, try drinking plenty of water💦, getting plenty of rest 🪑, and changing positions 🧘🏽‍♀️. If you have any questions or concerns about these symptoms, let your health worker know at your next visit. ",0,2,0.0
34_location_app_end,No Question,0,2,0.0
40_change_due_date,No Question,0,2,0.0
40_ask_update_baby_due_month,No Question,0,2,0.0
29_pnc_signup,No Question,0,2,0.0
16_PNC_SIGNUP_EVENT,No Question,0,2,0.0
29_uninitialized," As your body works to support your growing baby, you may feel more tired than usual. Be sure to get enough rest 💤, eat a healthy diet 🍊🍇, and engage in light exercise🚶🏽‍♀️. If you can, ask your family to help you with household chores 🧹 when you are feeling tired.",0,2,0.0
40_uninitialized," IFA pills may cause side effects such as black stool, constipation, and dizziness, but this is *normal*. I also want to assure you that taking IFA pills as advised by your ASHA or doctor will *not* cause a big baby or pain during delivery.",0,2,0.0
40_reuse_location_prompt,No Question,0,2,0.0
40_pnc_yes,No Question,0,2,0.0
40_pnc_select_clinic,No Question,0,2,0.0
40_pnc_journey_of_reminders,No Question,2,2,100.0
28_PNC_SIGNUP_EVENT,No Question,0,2,0.0
41_postpartum_intro_to_fp_journey,No Question,0,2,0.0
41_pnc_yes,No Question,0,2,0.0
41_pnc_select_clinic,No Question,0,2,0.0
41_pnc_journey_of_reminders,No Question,2,2,100.0
23_asm_menu, undefined,2,2,100.0
38_text_1, Thank you for letting me know. ,0,2,0.0
36_explainer_1, Plan to breastfeed your baby as soon as they are born. Your first milk will protect your baby from sickness 🦠.  Only feed your baby breast milk for the *first 6 months* of their life 👶🏽. Your breast milk has all the nutrition your baby needs! ,0,2,0.0
13_change_language,No Question,2,2,100.0
16_explainer_1," Wearing loose clothing and washing your private area daily can help keep you healthy down there. However, if you feel itchy or smelly around your private area, let your health worker know.  I hope you have a great week. I will be back soon with more tips 😊",0,2,0.0
13_PNC_SIGNUP_EVENT,No Question,0,2,0.0
36_explainer_1," In fact, IFA pills will help ensure a healthy pregnancy for both you and your baby 💕. Eating citrus fruits 🍊 and fresh vegetables 🥬 will help your body absorb these nutrients better.
 If you have any concerns about IFA pills, or if your symptoms continue, let your ASHA or doctor know.

They will be able to provide you with accurate and appropriate information 📝.",0,2,0.0
36_language_changed_end_conversation, Thank you for using the help menu.,0,2,0.0
36_india_change_lang_or_anc_due_date," आप क्या बदलना पसंद करेंगे?
What would you like to change?
আপুনি কি সলনি কৰিব বিচাৰে?

{{हिंदी में चैट करें}}
{{Chat in English}}
{{অসমীয়া ভাষাত ছেট}}
{{Update BabyBirthDate}}
{{Exit}}
[[Select option]]",2,2,100.0
36_india_anc_check,No Question,2,2,100.0
38_language_changed_end_conversation, Thank you for using the help menu.,0,2,0.0
38_india_change_lang_or_anc_due_date," आप क्या बदलना पसंद करेंगे?
What would you like to change?
আপুনি কি সলনি কৰিব বিচাৰে?

{{हिंदी में चैट करें}}
{{Chat in English}}
{{অসমীয়া ভাষাত ছেট}}
{{Update BabyBirthDate}}
{{Exit}}
[[Select option]]",2,2,100.0
38_india_anc_check,No Question,2,2,100.0
38_explainer_4," If you choose to fast, let your health worker know. They can give you advice on getting the nutrition you need 👩🏽‍⚕️.",0,2,0.0
38_explainer_3," In general, fasting is not recommended during pregnancy 🤰🏽.",0,2,0.0
38_explainer_1," These are signs of urinary infection, which is common during pregnancy 🤰🏽.  If you notice these signs, visit a health facility right away to get it treated 🏥.",0,2,0.0
38_explainer_1," Shortness of breath is usually harmless. However, if it is accompanied by pain, consult your health worker.  Other signs to consult a health worker:

🤒 fever
🩸 bleeding
😣 tummy pain
🦶🏽sudden swelling of hands and feet",0,2,0.0
38_explainer_1," In fact, IFA pills will help ensure a healthy pregnancy for both you and your baby 💕. Eating citrus fruits 🍊 and fresh vegetables 🥬 will help your body absorb these nutrients better.
 If you have any concerns about IFA pills, or if your symptoms continue, let your ASHA or doctor know.

They will be able to provide you with accurate and appropriate information 📝.",0,2,0.0
36_uninitialized," So, how will you know when labor truly starts? ⏰ Tummy cramps (contractions) that last about 30 to 70 seconds and occur every 5 to 10 minutes
😣 Pain in your lower back
💦 Sudden rush of fluid coming from your private area
👶🏽 Baby pushes downward These are signs to rush to the health facility- your baby is on the way! Most women will not have their baby at 32 weeks, but it is possible to give birth early ⏰.",0,2,0.0
36_uninitialized," IFA pills may cause side effects such as black stool, constipation, and dizziness, but this is *normal*. I also want to assure you that taking IFA pills as advised by your ASHA or doctor will *not* cause a big baby or pain during delivery.",0,2,0.0
30_exit-to-mainmenu, This chat is designed to support women or couples from pregnancy to 3 months after birth. I'll direct you to a chat where we can explore other health topics 🤗,0,2,0.0
31_india_anc_check,No Question,2,2,100.0
40_ask_change_due_date,No Question,0,2,0.0
31_explainer_1," In fact, IFA pills will help ensure a healthy pregnancy for both you and your baby 💕. Eating citrus fruits 🍊 and fresh vegetables 🥬 will help your body absorb these nutrients better.
 If you have any concerns about IFA pills, or if your symptoms continue, let your ASHA or doctor know.

They will be able to provide you with accurate and appropriate information 📝.",0,2,0.0
31_explainer_1," Here are examples of items to pack in your bag:  

✔︎ Sanitary Napkins 
✔︎ Sleeping items 
✔︎ Washing items 
✔︎ Clean clothes for you 
✔︎ Clothes for your baby Ask your health worker 👩🏽‍⚕️ what other items you need to bring for a safe delivery.  Keep a bag 👜 at home with these items and bring it with you to the health facility 🏥 when you start labor.",0,2,0.0
22_change_due_date,No Question,0,2,0.0
22_ask_change_due_date,No Question,0,2,0.0
36_text_1, I'm happy to hear that!,0,2,0.0
36_rmc_survey_consent_yes," 🟢🟢🟢🟢🟢

Did the doctors and nurses explain to you why they were doing examinations or procedures on you?

{{Yes, always}}
{{Sometimes}}
{{No, never}}",2,2,100.0
38_explainer_1," Foods rich in *calcium* and *iron* help your baby grow strong bones and keep you healthy during pregnancy. For example, dairy products 🥛, leafy green vegetables 🥦, masoor dal (lentils) 🍛, and fish 🐟.",0,2,0.0
38_exit-to-mainmenu, This chat is designed to support women or couples from pregnancy to 3 months after birth. I'll direct you to a chat where we can explore other health topics 🤗,0,2,0.0
41_anc_week17_air," *Fresh air* is also important for you and your baby's health 🤰🏽. For your health, avoid smoky places. If you are cooking on a firewood stove, open a window. And if you can, ask family members to smoke outside and away from you 🚫🚬. Breathing a lot of smoke can harm you and your baby. For example, it may cause your baby to be born weak or too early.

{{ Continue}}",1,2,50.0
21_location_incorrect,No Question,0,2,0.0
34_explainer_1,"  These contractions are *normal* and may begin from the 4th month of pregnancy. Some women won't feel them at all and that's okay, too. If these contractions cause you discomfort, try drinking plenty of water💦, getting plenty of rest 🪑, and changing positions 🧘🏽‍♀️. If you have any questions or concerns about these symptoms, let your health worker know at your next visit. ",0,2,0.0
17_language_changed_end_conversation, Thank you for using the help menu.,0,2,0.0
16_uninitialized, You may also experience changes in your private area. A white vaginal discharge is usually normal. ,0,2,0.0
16_uninitialized," As your body works to support your growing baby, you may feel more tired than usual. Be sure to get enough rest 💤, eat a healthy diet 🍊🍇, and engage in light exercise🚶🏽‍♀️. If you can, ask your family to help you with household chores 🧹 when you are feeling tired.",0,2,0.0
41_anc_week25_outro, I hope you have a great week. I will be back soon with more tips 😊.,0,2,0.0
38_end_conversation,No Question,0,2,0.0
38_change_language,No Question,2,2,100.0
14_change_due_date,No Question,0,2,0.0
14_asm_menu, undefined,2,2,100.0
39_uninitialized," As your body prepares to give birth, you may also experience *""false"" labor contractions*. False labor contractions feel like a tightening or squeezing in your lower belly, and can be irregular and unpredictable.",0,2,0.0
41_uninitialized," You are due for a health checkup ⏰.

Please check with your doctor/ASHA to confirm the date for the checkup Are you planning to meet with your ASHA or doctor next week?

{{Yes,have appointment}}
{{Going,No appointment}}
{{No, I'm not going}}",1,2,50.0
41_uninitialized," What topic would you like to chat with me about? Take a look at the Nivi Main Menu below (please type using numbers only):

Type 1 for Family Planning Methods

Type 2 for Guidance on Medication Abortion

Type 3 to Share your concern or questions",0,2,0.0
21_india_anc_check,No Question,2,2,100.0
35_exit-to-mainmenu, This chat is designed to support women or couples from pregnancy to 3 months after birth. I'll direct you to a chat where we can explore other health topics 🤗,0,2,0.0
11_pnc_signup,No Question,0,2,0.0
30_change_language,No Question,2,2,100.0
40_ask_update_baby_due_day,No Question,0,2,0.0
